Source: I.M. Tso, C.W. Lin & E.C. Yang. 2004. Colourful orb-weaving spiders, Nephila pilipes, through a bees eyes. The Journal of Experimental Biology. 207: 2631-2637.
Unit: Wavelength (micro-m), Reflectance (percentage)
>>>>>Begin Processed Spectral Data<<<
321.4	7.16
321.5	7.14
321.6	7.11
321.7	7.1
321.8	7.1
321.9	7.1
322	7.1
322.1	7.1
322.2	7.1
322.3	7.1
322.4	7.1
322.5	7.1
322.6	7.09
322.7	7.09
322.8	7.09
322.9	7.11
323	7.13
323.1	7.14
323.2	7.15
323.3	7.15
323.4	7.15
323.5	7.15
323.6	7.13
323.7	7.08
323.8	7.04
323.9	7.03
324	7.05
324.1	7.08
324.2	7.11
324.3	7.12
324.4	7.12
324.5	7.13
324.6	7.13
324.7	7.13
324.8	7.13
324.9	7.13
325	7.13
325.1	7.11
325.2	7.08
325.3	7.06
325.4	7.06
325.5	7.07
325.6	7.09
325.7	7.09
325.8	7.1
325.9	7.1
326	7.1
326.1	7.1
326.2	7.09
326.3	7.08
326.4	7.07
326.5	7.08
326.6	7.1
326.7	7.13
326.8	7.14
326.9	7.14
327	7.13
327.1	7.11
327.2	7.11
327.3	7.12
327.4	7.14
327.5	7.16
327.6	7.15
327.7	7.14
327.8	7.12
327.9	7.1
328	7.09
328.1	7.06
328.2	7.04
328.3	7.03
328.4	7.03
328.5	7.03
328.6	7.04
328.7	7.03
328.8	7.02
328.9	7
329	6.99
329.1	7
329.2	7.02
329.3	7.05
329.4	7.06
329.5	7.07
329.6	7.08
329.7	7.08
329.8	7.09
329.9	7.1
330	7.12
330.1	7.13
330.2	7.13
330.3	7.13
330.4	7.12
330.5	7.11
330.6	7.09
330.7	7.06
330.8	7.04
330.9	7.04
331	7.06
331.1	7.08
331.2	7.1
331.3	7.08
331.4	7.05
331.5	7.01
331.6	6.99
331.7	6.99
331.8	6.98
331.9	6.97
332	6.97
332.1	6.97
332.2	6.98
332.3	6.98
332.4	7
332.5	7.04
332.6	7.08
332.7	7.09
332.8	7.07
332.9	7.03
333	7.01
333.1	7.01
333.2	7.04
333.3	7.08
333.4	7.1
333.5	7.09
333.6	7.06
333.7	7.03
333.8	7.02
333.9	7.02
334	7.03
334.1	7.04
334.2	7.05
334.3	7.05
334.4	7.06
334.5	7.06
334.6	7.06
334.7	7.07
334.8	7.08
334.9	7.09
335	7.1
335.1	7.13
335.2	7.15
335.3	7.15
335.4	7.15
335.5	7.14
335.6	7.13
335.7	7.11
335.8	7.07
335.9	7.03
336	7.02
336.1	7.04
336.2	7.08
336.3	7.12
336.4	7.11
336.5	7.07
336.6	7.03
336.7	7.01
336.8	7.02
336.9	7.05
337	7.09
337.1	7.1
337.2	7.11
337.3	7.11
337.4	7.12
337.5	7.11
337.6	7.09
337.7	7.07
337.8	7.06
337.9	7.08
338	7.12
338.1	7.16
338.2	7.18
338.3	7.19
338.4	7.2
338.5	7.2
338.6	7.19
338.7	7.15
338.8	7.1
338.9	7.07
339	7.09
339.1	7.12
339.2	7.16
339.3	7.17
339.4	7.18
339.5	7.18
339.6	7.19
339.7	7.19
339.8	7.22
339.9	7.24
340	7.25
340.1	7.24
340.2	7.23
340.3	7.22
340.4	7.2
340.5	7.15
340.6	7.1
340.7	7.06
340.8	7.06
340.9	7.09
341	7.12
341.1	7.14
341.2	7.15
341.3	7.16
341.4	7.17
341.5	7.16
341.6	7.12
341.7	7.08
341.8	7.04
341.9	7.05
342	7.07
342.1	7.11
342.2	7.13
342.3	7.15
342.4	7.17
342.5	7.18
342.6	7.18
342.7	7.16
342.8	7.14
342.9	7.12
343	7.13
343.1	7.15
343.2	7.18
343.3	7.19
343.4	7.2
343.5	7.22
343.6	7.23
343.7	7.23
343.8	7.22
343.9	7.2
344	7.19
344.1	7.18
344.2	7.14
344.3	7.11
344.4	7.1
344.5	7.15
344.6	7.23
344.7	7.29
344.8	7.3
344.9	7.26
345	7.22
345.1	7.19
345.2	7.19
345.3	7.2
345.4	7.21
345.5	7.21
345.6	7.19
345.7	7.15
345.8	7.13
345.9	7.13
346	7.15
346.1	7.17
346.2	7.19
346.3	7.2
346.4	7.19
346.5	7.19
346.6	7.2
346.7	7.23
346.8	7.28
346.9	7.32
347	7.3
347.1	7.2
347.2	7.08
347.3	7.02
347.4	7.03
347.5	7.07
347.6	7.12
347.7	7.14
347.8	7.16
347.9	7.17
348	7.18
348.1	7.19
348.2	7.2
348.3	7.22
348.4	7.23
348.5	7.23
348.6	7.24
348.7	7.24
348.8	7.25
348.9	7.26
349	7.27
349.1	7.28
349.2	7.29
349.3	7.31
349.4	7.33
349.5	7.35
349.6	7.36
349.7	7.37
349.8	7.39
349.9	7.39
350	7.36
350.1	7.33
350.2	7.31
350.3	7.32
350.4	7.37
350.5	7.41
350.6	7.43
350.7	7.41
350.8	7.37
350.9	7.32
351	7.31
351.1	7.29
351.2	7.28
351.3	7.27
351.4	7.28
351.5	7.3
351.6	7.33
351.7	7.34
351.8	7.35
351.9	7.34
352	7.35
352.1	7.36
352.2	7.39
352.3	7.42
352.4	7.45
352.5	7.45
352.6	7.45
352.7	7.45
352.8	7.45
352.9	7.46
353	7.48
353.1	7.49
353.2	7.49
353.3	7.46
353.4	7.43
353.5	7.41
353.6	7.43
353.7	7.47
353.8	7.51
353.9	7.52
354	7.48
354.1	7.43
354.2	7.38
354.3	7.38
354.4	7.4
354.5	7.43
354.6	7.44
354.7	7.45
354.8	7.45
354.9	7.46
355	7.46
355.1	7.46
355.2	7.45
355.3	7.45
355.4	7.45
355.5	7.46
355.6	7.46
355.7	7.47
355.8	7.47
355.9	7.47
356	7.47
356.1	7.47
356.2	7.47
356.3	7.46
356.4	7.46
356.5	7.46
356.6	7.46
356.7	7.46
356.8	7.47
356.9	7.49
357	7.54
357.1	7.57
357.2	7.57
357.3	7.52
357.4	7.45
357.5	7.41
357.6	7.41
357.7	7.43
357.8	7.45
357.9	7.46
358	7.48
358.1	7.5
358.2	7.51
358.3	7.53
358.4	7.54
358.5	7.57
358.6	7.58
358.7	7.57
358.8	7.55
358.9	7.53
359	7.53
359.1	7.54
359.2	7.55
359.3	7.57
359.4	7.56
359.5	7.55
359.6	7.53
359.7	7.52
359.8	7.52
359.9	7.53
360	7.54
360.1	7.55
360.2	7.57
360.3	7.59
360.4	7.61
360.5	7.62
360.6	7.63
360.7	7.63
360.8	7.63
360.9	7.63
361	7.61
361.1	7.6
361.2	7.59
361.3	7.59
361.4	7.6
361.5	7.6
361.6	7.62
361.7	7.64
361.8	7.67
361.9	7.69
362	7.68
362.1	7.66
362.2	7.65
362.3	7.64
362.4	7.64
362.5	7.63
362.6	7.63
362.7	7.64
362.8	7.67
362.9	7.69
363	7.7
363.1	7.72
363.2	7.74
363.3	7.76
363.4	7.76
363.5	7.76
363.6	7.76
363.7	7.76
363.8	7.76
363.9	7.74
364	7.72
364.1	7.71
364.2	7.7
364.3	7.69
364.4	7.68
364.5	7.69
364.6	7.72
364.7	7.76
364.8	7.78
364.9	7.79
365	7.8
365.1	7.8
365.2	7.8
365.3	7.77
365.4	7.73
365.5	7.71
365.6	7.72
365.7	7.74
365.8	7.76
365.9	7.77
366	7.77
366.1	7.77
366.2	7.77
366.3	7.77
366.4	7.77
366.5	7.77
366.6	7.77
366.7	7.78
366.8	7.8
366.9	7.82
367	7.83
367.1	7.84
367.2	7.86
367.3	7.87
367.4	7.87
367.5	7.87
367.6	7.88
367.7	7.88
367.8	7.88
367.9	7.88
368	7.88
368.1	7.87
368.2	7.83
368.3	7.78
368.4	7.75
368.5	7.75
368.6	7.79
368.7	7.83
368.8	7.85
368.9	7.85
369	7.84
369.1	7.83
369.2	7.83
369.3	7.85
369.4	7.88
369.5	7.9
369.6	7.91
369.7	7.92
369.8	7.93
369.9	7.93
370	7.92
370.1	7.91
370.2	7.91
370.3	7.91
370.4	7.94
370.5	7.98
370.6	7.99
370.7	7.97
370.8	7.93
370.9	7.88
371	7.87
371.1	7.9
371.2	7.94
371.3	7.98
371.4	7.99
371.5	7.99
371.6	8
371.7	8
371.8	8
371.9	8
372	7.99
372.1	8
372.2	8.02
372.3	8.05
372.4	8.07
372.5	8.07
372.6	8.08
372.7	8.08
372.8	8.08
372.9	8.07
373	8.06
373.1	8.05
373.2	8.05
373.3	8.06
373.4	8.08
373.5	8.09
373.6	8.08
373.7	8.07
373.8	8.06
373.9	8.06
374	8.07
374.1	8.09
374.2	8.1
374.3	8.1
374.4	8.09
374.5	8.07
374.6	8.06
374.7	8.06
374.8	8.07
374.9	8.08
375	8.09
375.1	8.09
375.2	8.09
375.3	8.09
375.4	8.1
375.5	8.12
375.6	8.15
375.7	8.16
375.8	8.15
375.9	8.13
376	8.11
376.1	8.1
376.2	8.09
376.3	8.07
376.4	8.06
376.5	8.06
376.6	8.07
376.7	8.07
376.8	8.08
376.9	8.11
377	8.16
377.1	8.19
377.2	8.2
377.3	8.22
377.4	8.23
377.5	8.23
377.6	8.22
377.7	8.19
377.8	8.16
377.9	8.15
378	8.14
378.1	8.13
378.2	8.13
378.3	8.13
378.4	8.13
378.5	8.14
378.6	8.15
378.7	8.16
378.8	8.19
378.9	8.21
379	8.21
379.1	8.2
379.2	8.18
379.3	8.17
379.4	8.17
379.5	8.19
379.6	8.22
379.7	8.23
379.8	8.26
379.9	8.3
380	8.32
380.1	8.31
380.2	8.27
380.3	8.23
380.4	8.21
380.5	8.22
380.6	8.25
380.7	8.28
380.8	8.29
380.9	8.33
381	8.37
381.1	8.4
381.2	8.38
381.3	8.32
381.4	8.26
381.5	8.24
381.6	8.25
381.7	8.28
381.8	8.29
381.9	8.29
382	8.28
382.1	8.27
382.2	8.26
382.3	8.27
382.4	8.29
382.5	8.31
382.6	8.32
382.7	8.31
382.8	8.3
382.9	8.29
383	8.29
383.1	8.3
383.2	8.31
383.3	8.31
383.4	8.3
383.5	8.28
383.6	8.27
383.7	8.27
383.8	8.28
383.9	8.31
384	8.32
384.1	8.32
384.2	8.32
384.3	8.32
384.4	8.33
384.5	8.35
384.6	8.38
384.7	8.4
384.8	8.39
384.9	8.35
385	8.31
385.1	8.3
385.2	8.31
385.3	8.35
385.4	8.38
385.5	8.39
385.6	8.37
385.7	8.35
385.8	8.34
385.9	8.36
386	8.39
386.1	8.43
386.2	8.44
386.3	8.44
386.4	8.44
386.5	8.44
386.6	8.44
386.7	8.43
386.8	8.42
386.9	8.41
387	8.42
387.1	8.42
387.2	8.43
387.3	8.43
387.4	8.43
387.5	8.43
387.6	8.43
387.7	8.43
387.8	8.44
387.9	8.44
388	8.45
388.1	8.45
388.2	8.44
388.3	8.44
388.4	8.44
388.5	8.45
388.6	8.45
388.7	8.46
388.8	8.46
388.9	8.47
389	8.48
389.1	8.48
389.2	8.49
389.3	8.5
389.4	8.51
389.5	8.5
389.6	8.48
389.7	8.45
389.8	8.44
389.9	8.46
390	8.48
390.1	8.51
390.2	8.51
390.3	8.51
390.4	8.5
390.5	8.49
390.6	8.49
390.7	8.48
390.8	8.47
390.9	8.47
391	8.48
391.1	8.5
391.2	8.52
391.3	8.51
391.4	8.48
391.5	8.45
391.6	8.43
391.7	8.43
391.8	8.45
391.9	8.47
392	8.49
392.1	8.52
392.2	8.55
392.3	8.58
392.4	8.58
392.5	8.57
392.6	8.56
392.7	8.55
392.8	8.55
392.9	8.55
393	8.54
393.1	8.54
393.2	8.54
393.3	8.53
393.4	8.53
393.5	8.54
393.6	8.55
393.7	8.56
393.8	8.56
393.9	8.55
394	8.55
394.1	8.54
394.2	8.55
394.3	8.58
394.4	8.6
394.5	8.61
394.6	8.61
394.7	8.61
394.8	8.6
394.9	8.6
395	8.59
395.1	8.58
395.2	8.58
395.3	8.57
395.4	8.56
395.5	8.55
395.6	8.55
395.7	8.53
395.8	8.52
395.9	8.51
396	8.52
396.1	8.55
396.2	8.57
396.3	8.59
396.4	8.61
396.5	8.64
396.6	8.66
396.7	8.67
396.8	8.67
396.9	8.67
397	8.67
397.1	8.66
397.2	8.66
397.3	8.65
397.4	8.65
397.5	8.63
397.6	8.61
397.7	8.6
397.8	8.59
397.9	8.58
398	8.57
398.1	8.57
398.2	8.58
398.3	8.61
398.4	8.63
398.5	8.64
398.6	8.62
398.7	8.6
398.8	8.59
398.9	8.59
399	8.59
399.1	8.6
399.2	8.61
399.3	8.63
399.4	8.65
399.5	8.67
399.6	8.67
399.7	8.65
399.8	8.62
399.9	8.61
400	8.62
400.1	8.65
400.2	8.67
400.3	8.67
400.4	8.67
400.5	8.67
400.6	8.68
400.7	8.68
400.8	8.67
400.9	8.67
401	8.67
401.1	8.65
401.2	8.62
401.3	8.6
401.4	8.59
401.5	8.58
401.6	8.57
401.7	8.56
401.8	8.59
401.9	8.63
402	8.66
402.1	8.67
402.2	8.68
402.3	8.69
402.4	8.7
402.5	8.69
402.6	8.67
402.7	8.65
402.8	8.64
402.9	8.65
403	8.66
403.1	8.66
403.2	8.66
403.3	8.66
403.4	8.65
403.5	8.65
403.6	8.66
403.7	8.67
403.8	8.68
403.9	8.68
404	8.67
404.1	8.65
404.2	8.65
404.3	8.65
404.4	8.65
404.5	8.66
404.6	8.65
404.7	8.65
404.8	8.63
404.9	8.62
405	8.61
405.1	8.61
405.2	8.61
405.3	8.61
405.4	8.63
405.5	8.66
405.6	8.69
405.7	8.69
405.8	8.68
405.9	8.66
406	8.65
406.1	8.68
406.2	8.73
406.3	8.79
406.4	8.8
406.5	8.79
406.6	8.77
406.7	8.75
406.8	8.73
406.9	8.69
407	8.65
407.1	8.63
407.2	8.66
407.3	8.7
407.4	8.74
407.5	8.76
407.6	8.78
407.7	8.79
407.8	8.8
407.9	8.78
408	8.75
408.1	8.72
408.2	8.7
408.3	8.69
408.4	8.68
408.5	8.67
408.6	8.67
408.7	8.66
408.8	8.65
408.9	8.64
409	8.66
409.1	8.68
409.2	8.69
409.3	8.68
409.4	8.66
409.5	8.64
409.6	8.63
409.7	8.63
409.8	8.64
409.9	8.64
410	8.65
410.1	8.66
410.2	8.67
410.3	8.68
410.4	8.69
410.5	8.7
410.6	8.7
410.7	8.7
410.8	8.7
410.9	8.69
411	8.69
411.1	8.69
411.2	8.68
411.3	8.68
411.4	8.67
411.5	8.65
411.6	8.62
411.7	8.6
411.8	8.6
411.9	8.64
412	8.69
412.1	8.72
412.2	8.73
412.3	8.73
412.4	8.73
412.5	8.73
412.6	8.71
412.7	8.68
412.8	8.65
412.9	8.65
413	8.67
413.1	8.68
413.2	8.69
413.3	8.69
413.4	8.69
413.5	8.7
413.6	8.7
413.7	8.71
413.8	8.72
413.9	8.73
414	8.75
414.1	8.79
414.2	8.82
414.3	8.82
414.4	8.8
414.5	8.78
414.6	8.76
414.7	8.75
414.8	8.73
414.9	8.72
415	8.72
415.1	8.72
415.2	8.72
415.3	8.71
415.4	8.71
415.5	8.7
415.6	8.69
415.7	8.69
415.8	8.7
415.9	8.74
416	8.77
416.1	8.77
416.2	8.75
416.3	8.73
416.4	8.71
416.5	8.7
416.6	8.7
416.7	8.7
416.8	8.7
416.9	8.7
417	8.7
417.1	8.7
417.2	8.7
417.3	8.69
417.4	8.69
417.5	8.69
417.6	8.71
417.7	8.73
417.8	8.74
417.9	8.74
418	8.7
418.1	8.66
418.2	8.64
418.3	8.63
418.4	8.61
418.5	8.6
418.6	8.6
418.7	8.63
418.8	8.68
418.9	8.71
419	8.72
419.1	8.73
419.2	8.73
419.3	8.74
419.4	8.72
419.5	8.69
419.6	8.68
419.7	8.68
419.8	8.7
419.9	8.73
420	8.75
420.1	8.75
420.2	8.75
420.3	8.74
420.4	8.73
420.5	8.68
420.6	8.62
420.7	8.59
420.8	8.61
420.9	8.65
421	8.69
421.1	8.71
421.2	8.7
421.3	8.69
421.4	8.67
421.5	8.67
421.6	8.68
421.7	8.7
421.8	8.7
421.9	8.68
422	8.64
422.1	8.61
422.2	8.61
422.3	8.62
422.4	8.64
422.5	8.66
422.6	8.67
422.7	8.69
422.8	8.71
422.9	8.71
423	8.71
423.1	8.7
423.2	8.69
423.3	8.68
423.4	8.68
423.5	8.68
423.6	8.69
423.7	8.69
423.8	8.7
423.9	8.71
424	8.72
424.1	8.72
424.2	8.72
424.3	8.72
424.4	8.73
424.5	8.74
424.6	8.74
424.7	8.74
424.8	8.72
424.9	8.69
425	8.67
425.1	8.67
425.2	8.67
425.3	8.67
425.4	8.68
425.5	8.7
425.6	8.72
425.7	8.73
425.8	8.72
425.9	8.69
426	8.66
426.1	8.65
426.2	8.65
426.3	8.65
426.4	8.65
426.5	8.65
426.6	8.65
426.7	8.66
426.8	8.67
426.9	8.69
427	8.72
427.1	8.75
427.2	8.76
427.3	8.74
427.4	8.72
427.5	8.71
427.6	8.7
427.7	8.69
427.8	8.68
427.9	8.67
428	8.68
428.1	8.7
428.2	8.71
428.3	8.71
428.4	8.69
428.5	8.67
428.6	8.66
428.7	8.65
428.8	8.63
428.9	8.63
429	8.63
429.1	8.63
429.2	8.63
429.3	8.64
429.4	8.65
429.5	8.66
429.6	8.67
429.7	8.67
429.8	8.65
429.9	8.64
430	8.63
430.1	8.63
430.2	8.63
430.3	8.64
430.4	8.65
430.5	8.67
430.6	8.7
430.7	8.72
430.8	8.71
430.9	8.68
431	8.64
431.1	8.63
431.2	8.64
431.3	8.65
431.4	8.66
431.5	8.65
431.6	8.63
431.7	8.62
431.8	8.61
431.9	8.62
432	8.64
432.1	8.66
432.2	8.66
432.3	8.66
432.4	8.66
432.5	8.65
432.6	8.65
432.7	8.64
432.8	8.63
432.9	8.63
433	8.62
433.1	8.62
433.2	8.61
433.3	8.6
433.4	8.59
433.5	8.57
433.6	8.57
433.7	8.58
433.8	8.6
433.9	8.61
434	8.61
434.1	8.6
434.2	8.59
434.3	8.58
434.4	8.59
434.5	8.59
434.6	8.6
434.7	8.61
434.8	8.61
434.9	8.62
435	8.63
435.1	8.62
435.2	8.62
435.3	8.61
435.4	8.6
435.5	8.6
435.6	8.59
435.7	8.59
435.8	8.6
435.9	8.61
436	8.63
436.1	8.63
436.2	8.62
436.3	8.61
436.4	8.6
436.5	8.59
436.6	8.57
436.7	8.55
436.8	8.55
436.9	8.58
437	8.64
437.1	8.68
437.2	8.69
437.3	8.67
437.4	8.65
437.5	8.64
437.6	8.62
437.7	8.59
437.8	8.57
437.9	8.57
438	8.6
438.1	8.64
438.2	8.66
438.3	8.66
438.4	8.64
438.5	8.62
438.6	8.62
438.7	8.63
438.8	8.64
438.9	8.64
439	8.64
439.1	8.63
439.2	8.61
439.3	8.6
439.4	8.59
439.5	8.58
439.6	8.57
439.7	8.58
439.8	8.61
439.9	8.64
440	8.66
440.1	8.67
440.2	8.7
440.3	8.72
440.4	8.72
440.5	8.71
440.6	8.69
440.7	8.68
440.8	8.68
440.9	8.7
441	8.71
441.1	8.71
441.2	8.69
441.3	8.67
441.4	8.65
441.5	8.65
441.6	8.67
441.7	8.68
441.8	8.68
441.9	8.68
442	8.69
442.1	8.69
442.2	8.69
442.3	8.68
442.4	8.68
442.5	8.68
442.6	8.67
442.7	8.66
442.8	8.66
442.9	8.67
443	8.72
443.1	8.76
443.2	8.79
443.3	8.79
443.4	8.78
443.5	8.77
443.6	8.76
443.7	8.73
443.8	8.7
443.9	8.68
444	8.69
444.1	8.7
444.2	8.72
444.3	8.72
444.4	8.69
444.5	8.67
444.6	8.65
444.7	8.65
444.8	8.66
444.9	8.68
445	8.69
445.1	8.71
445.2	8.74
445.3	8.75
445.4	8.76
445.5	8.76
445.6	8.76
445.7	8.75
445.8	8.75
445.9	8.73
446	8.73
446.1	8.73
446.2	8.75
446.3	8.76
446.4	8.77
446.5	8.76
446.6	8.75
446.7	8.74
446.8	8.74
446.9	8.76
447	8.79
447.1	8.8
447.2	8.8
447.3	8.79
447.4	8.79
447.5	8.79
447.6	8.83
447.7	8.87
447.8	8.9
447.9	8.89
448	8.86
448.1	8.83
448.2	8.82
448.3	8.84
448.4	8.87
448.5	8.89
448.6	8.88
448.7	8.84
448.8	8.8
448.9	8.78
449	8.79
449.1	8.82
449.2	8.84
449.3	8.85
449.4	8.85
449.5	8.86
449.6	8.86
449.7	8.87
449.8	8.88
449.9	8.89
450	8.9
450.1	8.9
450.2	8.9
450.3	8.9
450.4	8.88
450.5	8.85
450.6	8.82
450.7	8.81
450.8	8.83
450.9	8.86
451	8.87
451.1	8.87
451.2	8.86
451.3	8.85
451.4	8.85
451.5	8.85
451.6	8.85
451.7	8.86
451.8	8.88
451.9	8.91
452	8.95
452.1	8.96
452.2	8.95
452.3	8.93
452.4	8.91
452.5	8.9
452.6	8.86
452.7	8.83
452.8	8.82
452.9	8.84
453	8.88
453.1	8.91
453.2	8.92
453.3	8.92
453.4	8.91
453.5	8.9
453.6	8.91
453.7	8.92
453.8	8.93
453.9	8.94
454	8.94
454.1	8.94
454.2	8.95
454.3	8.97
454.4	9
454.5	9.02
454.6	9.02
454.7	9
454.8	8.97
454.9	8.95
455	8.94
455.1	8.94
455.2	8.94
455.3	8.95
455.4	8.95
455.5	8.96
455.6	8.97
455.7	8.97
455.8	8.96
455.9	8.96
456	8.95
456.1	8.95
456.2	8.95
456.3	8.94
456.4	8.93
456.5	8.92
456.6	8.91
456.7	8.91
456.8	8.92
456.9	8.93
457	8.94
457.1	8.95
457.2	8.96
457.3	8.97
457.4	8.98
457.5	8.98
457.6	8.97
457.7	8.97
457.8	8.96
457.9	8.93
458	8.9
458.1	8.89
458.2	8.9
458.3	8.93
458.4	8.96
458.5	8.96
458.6	8.96
458.7	8.95
458.8	8.94
458.9	8.95
459	8.96
459.1	8.97
459.2	8.97
459.3	8.98
459.4	9
459.5	9
459.6	9
459.7	9
459.8	8.99
459.9	8.99
460	8.97
460.1	8.96
460.2	8.95
460.3	8.94
460.4	8.94
460.5	8.95
460.6	8.94
460.7	8.92
460.8	8.9
460.9	8.89
461	8.89
461.1	8.91
461.2	8.94
461.3	8.95
461.4	8.97
461.5	8.99
461.6	9
461.7	9.01
461.8	9.02
461.9	9.04
462	9.04
462.1	9.03
462.2	9
462.3	8.97
462.4	8.96
462.5	8.95
462.6	8.94
462.7	8.94
462.8	8.95
462.9	8.97
463	8.99
463.1	8.99
463.2	8.99
463.3	8.98
463.4	8.97
463.5	8.98
463.6	8.98
463.7	8.99
463.8	8.99
463.9	8.99
464	8.99
464.1	9
464.2	9
464.3	9
464.4	9
464.5	9
464.6	9
464.7	9
464.8	9
464.9	9
465	8.99
465.1	8.98
465.2	8.98
465.3	9
465.4	9.01
465.5	9.03
465.6	9.02
465.7	8.98
465.8	8.94
465.9	8.93
466	8.95
466.1	8.99
466.2	9.02
466.3	9.02
466.4	9
466.5	8.97
466.6	8.95
466.7	8.95
466.8	8.94
466.9	8.94
467	8.94
467.1	8.93
467.2	8.92
467.3	8.92
467.4	8.93
467.5	8.94
467.6	8.95
467.7	8.95
467.8	8.93
467.9	8.91
468	8.91
468.1	8.91
468.2	8.92
468.3	8.93
468.4	8.93
468.5	8.92
468.6	8.91
468.7	8.9
468.8	8.9
468.9	8.91
469	8.92
469.1	8.93
469.2	8.95
469.3	8.98
469.4	8.99
469.5	8.99
469.6	8.97
469.7	8.96
469.8	8.96
469.9	8.96
470	8.97
470.1	8.98
470.2	8.98
470.3	8.98
470.4	8.98
470.5	8.98
470.6	8.98
470.7	8.97
470.8	8.97
470.9	8.97
471	8.98
471.1	8.99
471.2	8.99
471.3	8.99
471.4	8.99
471.5	8.98
471.6	8.98
471.7	8.99
471.8	8.99
471.9	8.99
472	8.98
472.1	8.97
472.2	8.97
472.3	8.97
472.4	8.97
472.5	8.98
472.6	8.99
472.7	9
472.8	9.03
472.9	9.04
473	9.04
473.1	9.03
473.2	9.02
473.3	9.01
473.4	9
473.5	8.98
473.6	8.97
473.7	8.97
473.8	8.97
473.9	8.96
474	8.97
474.1	8.98
474.2	8.99
474.3	9
474.4	9.01
474.5	9
474.6	8.98
474.7	8.98
474.8	9
474.9	9.03
475	9.06
475.1	9.06
475.2	9.03
475.3	8.99
475.4	8.96
475.5	8.97
475.6	8.98
475.7	8.99
475.8	9
475.9	9
476	9
476.1	9.01
476.2	9.01
476.3	9.03
476.4	9.04
476.5	9.04
476.6	9.04
476.7	9.04
476.8	9.04
